Gene_acc,Gene_id,SignedRank,log10iBAQ,FDR,Desc
545,cgd4_870-RA-p1,1.403965,6.22647733181309,1.0,Uncharacterized protein
546,cgd8_3100-RA-p1,-1.401007,7.02392375911732,1.0,Valyl-tRNA synthetase
547,cgd7_3280-RA-p1,-1.399031,6.255667613723,1.0,ER membrane protein complex subunit 8/9
548,cgd8_4060-RA-p1,-1.397149,7.40635847676229,1.0,26S proteasome regulatory subunit C-terminal/Proteasome component domain containing protein
549,cgd3_1710-RA-p1,1.389523,7.954627172203417,1.0,Uncharacterized protein
550,cgd4_2110-RA-p1,1.381084,7.088368418409624,1.0,Papain family cysteine protease
551,cgd4_3850-RA-p1,-1.3797700000000002,7.599421798506113,1.0,T-complex protein 1 subunit gamma
552,cgd4_1470-RA-p1,1.369143,7.5190047661246044,1.0,V-type proton ATPase subunit a
553,cgd8_2150-RA-p1,-1.3619370000000002,7.654979228378696,1.0,Proliferating cell nuclear antigen
554,cgd2_3260-RA-p1,-1.36156,8.081073536784096,1.0,Phosphoglucomutase
555,cgd2_3200-RA-p1,-1.359936,7.663476968908849,1.0,Glucose-6-phosphate isomerase
556,cgd2_480-RA-p1,1.359775,7.914567035252456,1.0,Uncharacterized protein
557,cgd6_4190-RA-p1,1.3586340000000001,8.64731025556705,1.0,"60S ribosomal protein L10/L16, alpha/beta hammerhead"
558,cgd6_4760-RA-p1,-1.358015,8.125689416910594,1.0,Tubulin beta chain
559,cgd5_1710-RA-p1,-1.356744,7.543722125492991,1.0,CTP synthase
560,cgd3_4260-RA-p1,1.3548959999999999,6.385879596501875,1.0,insulinase like peptidase
561,cgd2_1960-RA-p1,-1.353046,6.509047869828113,1.0,Mitogen-activated protein kinase
562,cgd3_830-RA-p1,1.341474,8.38563814452046,1.0,60S ribosomal protein L35
563,cgd6_2450-RA-p1,-1.339603,8.32930938411608,1.0,Glycogen/starch/alpha-glucan phosphorylase
564,cgd2_610-RA-p1,1.338583,7.46204567714616,1.0,Uncharacterized protein
565,cgd3_3850-RA-p1,-1.33796,6.662334660521517,1.0,PUA/Pseudouridine synthase II N-terminal/Dyskerin-like/tRNA pseudouridylate synthase B C-terminal domain containing protein
566,cgd2_3120-RA-p1,-1.330648,6.087189714457527,1.0,Uncharacterized protein
567,cgd8_3430-RA-p1,-1.3276059999999998,8.160115229303011,1.0,"Peptidase M1, alanine aminopeptidase/leukotriene A4 hydrolase"
568,cgd7_3800-RA-p1,-1.32714,6.597111896630159,1.0,Uncharacterized Secreted Protein (CpLSP gene family)
569,cgd1_3160-RA-p1,1.324619,6.105360063247715,1.0,mRNA 3 end processing protein RNA14 with HAT repeats
570,cgd8_790-RA-p1,-1.32439,7.614916716682493,1.0,Glutamyl-tRNA synthetase
571,cgd4_3860-RA-p1,-1.321583,7.654363155320129,1.0,TCP-1/cpn60 chaperonin
572,cgd3_3140-RA-p1,1.320816,5.116275587580544,1.0,Uncharacterized protein
573,cgd7_4933-RA-p1,-1.319935,7.189855581285414,1.0,ALDH/Gamma-glutamyl phosphate reductase
574,cgd2_3300-RA-p1,-1.315647,5.891458099226986,1.0,RecQ mediated genome instability protein N-terminal domain containing protein
575,cgd4_2370-RA-p1,-1.3155430000000001,7.705858297817651,1.0,Lysine--tRNA ligase
576,cgd2_3220-RA-p1,1.313748,7.780375766308039,1.0,FDF/Scd6-like Sm domain containing protein
577,cgd1_650-RA-p1,1.3087030000000002,6.234691540001555,1.0,Uncharacterized Secreted Protein (CpLSP gene family)
578,cgd2_1120-RA-p1,-1.302915,6.996980591209147,1.0,molybdopterin synthase sulphurylase/Rhodanese-like domain containing protein
579,cgd8_4240-RA-p1,-1.3028170000000001,6.075510890338892,1.0,Cleavage/polyadenylation specificity factor subunit A
580,cgd8_20230-RA-p1,1.295664,7.635044203423655,1.0,Folate-biopterin transporter
581,cgd5_3220-RA-p1,-1.29176,7.556643770364662,1.0,Proteasome subunit beta7 NTN hydrolase fold containing protein
582,cgd8_690-RA-p1,-1.2911190000000001,7.149441387845127,1.0,Uncharacterized protein
583,cgd2_3960-RA-p1,-1.290565,7.116484322184417,1.0,V-ATPase subunit H
584,cgd1_3010-RA-p1,1.283382,7.490116333409318,1.0,ER lumen protein retaining receptor 1 KDEL recpetor 1
585,cgd2_2130-RA-p1,-1.282845,7.159233474354482,1.0,ATP-dependent 6-phosphofructokinase
586,cgd1_3500-RA-p1,1.282838,7.070639302033891,1.0,Thrombospondin related adhesive protein
587,cgd7_4400-RA-p1,-1.273093,6.670670041879695,1.0,Coronin
588,cgd6_5070-RA-p1,1.266141,7.413487526506097,1.0,Ribophorin I
589,cgd8_1210-RA-p1,1.263522,6.237888255681391,1.0,Adenine nucleotide translocator 1/Mitochondrial carrier protein
590,cgd4_210-RA-p1,-1.262362,7.045366275657778,1.0,Ubiquitin-conjugating enzyme E2
591,cgd4_3880-RA-p1,-1.2598989999999999,7.185122672597324,1.0,Emap RNA binding domain protein
592,cgd7_4840-RA-p1,-1.255599,6.70374951057019,1.0,Phosducin related thioredoxin fold protein
593,cgd8_1900-RA-p1,-1.248773,6.058203062300655,1.0,Uncharacterized transmembrane Protein
594,cgd6_3280-RA-p1,1.244913,6.003556026183531,1.0,"Glycogen branching enzyme (1,4-alpha-glucan branching enzyme)"
595,cgd5_1580-RA-p1,1.243312,8.582727560266555,1.0,Ribosomal protein L3
596,cgd7_3210-RA-p1,1.24187,7.479834581091434,1.0,Uncharacterized protein
597,cgd5_2030-RA-p1,-1.235408,6.847642773945179,1.0,Galactose-binding domain-like containing protein
598,cgd4_2020-RA-p1,-1.235328,6.126553315705221,1.0,Vacuolar import/degradation Vid27-related protein
599,cgd3_550-RA-p1,1.234816,7.075400760806621,1.0,Major Facilitator Superfamily
600,cgd2_4260-RA-p1,1.234359,8.656385080342899,1.0,40S ribosomal protein S6
601,cgd7_1680-RA-p1,-1.234276,8.002874183595521,1.0,Rab7 GTPase
602,cgd8_5220-RA-p1,1.2337360000000002,7.2293199928125205,1.0,"OST3 / OST6 family, transporter family"
603,cgd8_3060-RA-p1,1.2308620000000001,5.505066278088997,1.0,Adaptin AP complex subunit alpha
604,cgd4_4460-RA-p1,-1.223543,7.427842194909314,1.0,Bifunctional dihydrofolate reductase/thymidylate synthase
605,cgd8_430-RA-p1,1.2140540000000002,8.72286964974398,1.0,60S ribosomal protein L7A
606,cgd1_660-RA-p1,1.209162,7.723334479577817,1.0,Signal peptide region containing protein
607,cgd4_1170-RA-p1,-1.2072889999999998,7.598761334029719,1.0,26S proteasome subunit P45
608,cgd3_2250-RA-p1,1.207206,8.191796160955493,1.0,60S ribosomal protein L37A
609,cgd8_3450-RA-p1,1.20622,8.857647044931124,1.0,60S ribosomal protein L17/L22
610,cgd7_4880-RA-p1,1.2035069999999999,7.7195167618411356,1.0,Uncharacterized Protein
611,cgd7_4590-RA-p1,-1.201502,6.392651528721772,1.0,Alpha/beta knot methyltransferases
612,cgd3_2360-RA-p1,-1.201487,6.5467124821862255,1.0,Peptidase S59 nucleoporin
613,cgd2_2950-RA-p1,-1.200508,6.604323628740468,1.0,RING/Armadillo-type fold domain containing protein
614,cgd3_490-RA-p1,1.191217,8.19061459789795,1.0,GDP-fucose transporter
615,cgd4_2280-RA-p1,-1.1906450000000002,6.757597690999264,1.0,Uncharacterized protein
616,cgd8_1040-RA-p1,-1.173627,7.199984510452494,1.0,Ras
617,cgd4_3080-RA-p1,1.171948,7.819174189199696,1.0,Ribosomal protein S27a with Zinc-binding domain/ubiquitin/Zinc-binding domain
618,cgd7_1080-RA-p1,-1.1714229999999999,7.125919676348021,1.0,elf3f/JAB1/Mov34/MPN/PAD-1 ubiquitin protease
619,cgd7_4080-RA-p1,1.168173,8.038354524021862,1.0,Thioredoxin
620,cgd6_420-RA-p1,1.162113,8.048692932865531,1.0,Uncharacterized protein
621,cgd6_5320-RA-p1,1.160944,6.510927976611466,1.0,AP2/ERF domain containing protein
622,cgd7_470-RA-p1,-1.16025,7.7002995141189325,1.0,type 3 Malate dehydrogenase
623,cgd5_750-RA-p1,-1.157889,7.768529205703346,1.0,Malic oxidoreductase
624,cgd5_390-RA-p1,-1.144511,7.235004199776284,1.0,Winged helix-turn-helix DNA-binding domain containing protein
625,cgd7_5180-RA-p1,-1.143986,7.217585706351133,1.0,Eukaryotic translation initiation factor 3 subunit H [EIF3H].
626,cgd8_10-RA-p1,-1.1410200000000001,6.984992187091351,1.0,Uncharacterized protein
627,cgd8_4310-RA-p1,1.1390850000000001,8.539889742894092,1.0,PH domain-like protein
628,cgd8_2460-RA-p1,-1.135857,6.648587020965041,1.0,SAP domain containing protein
629,cgd3_2740-RA-p1,-1.134673,6.260997848482267,1.0,T1Dc domain containing protein
630,cgd7_580-RA-p1,-1.132083,6.744017581810933,1.0,Uncharacterized protein
631,cgd4_450-RA-p1,-1.13048,6.362431043749729,1.0,Proteasome activator Blm10 mid region-containing protein
632,cgd7_950-RA-p1,1.127905,8.391207779606255,1.0,SecY/Sec61 signal peptide plus 9 transmembrane domain-containing protein
633,cgd4_2860-RA-p1,-1.119541,7.935097297233756,1.0,Tubulin alpha chain
634,cgd2_770-RA-p1,1.112795,7.09422578604337,1.0,Bacterial surface antigen (D15)
635,cgd6_4780-RA-p1,-1.10937,6.310776482213857,1.0,Uncharacterized protein
636,cgd1_640-RA-p1,-1.10379,8.531176934833658,1.0,Signal peptide region containing protein
637,cgd3_3060-RA-p1,-1.103565,6.391524241495347,1.0,exportin 1
638,cgd8_3480-RA-p1,1.102473,8.668472114657924,1.0,60S ribosomal protein L34
639,cgd6_3270-RA-p1,-1.096224,7.338191785501415,1.0,Rpn11/EIF3F/JAB1/Mov34/MPN/PAD-1 ubiquitin protease
640,cgd7_2940-RA-p1,-1.096134,7.137273385870947,1.0,Coatomer subunit delta
641,cgd6_110-RA-p1,1.083434,7.474756367254103,1.0,Malectin
642,cgd1_440-RA-p1,1.081741,6.926347952456816,1.0,Signal peptidase I
643,cgd3_2410-RA-p1,-1.075573,6.493546643609603,1.0,Ubiquitin-fusion degadation-2 (UFD2) family protein
644,cgd8_2650-RA-p1,-1.075501,6.455177843809442,1.0,Uncharacterized protein with Armadillo-type fold
645,cgd2_3360-RA-p1,-1.064771,6.071664327060625,1.0,Uncharacterized protein
646,cgd4_470-RA-p1,1.0622340000000001,8.722343884788144,1.0,60S ribosomal protein L18
647,cgd6_570-RA-p1,1.0584719999999999,8.402713501288064,1.0,60S ribosomal protein L23
648,cgd2_360-RA-p1,-1.053803,7.456140981941219,1.0,Eukaryotic translation initiation factor 3 subunit B
649,cgd8_3270-RA-p1,-1.053493,7.458011510006202,1.0,DNAJ protein
650,cgd7_910-RA-p1,-1.0519319999999999,8.509353759552818,1.0,Phosphoglycerate kinase
651,cgd3_3790-RA-p1,1.049193,8.273359369081536,1.0,60S ribosomal protein L19
652,cgd3_3150-RA-p1,-1.041207,7.162595767784473,1.0,Rab5 like small Gtpase
653,cgd2_1740-RA-p1,1.040757,6.581066506775321,1.0,SWIRM/SANT domain containing protein
654,cgd1_1250-RA-p1,-1.037015,6.424629994036115,1.0,Uncharacterized Secreted Protein (CpLSP gene family)
655,cgd2_3370-RA-p1,-1.034815,7.427401708843407,1.0,unspecified product
656,cgd8_2410-RA-p1,-1.0337100000000001,7.0270620898737155,1.0,RHD3/Sey1
657,cgd3_1820-RA-p1,-1.033564,7.26726249037759,1.0,Sec23
658,cgd7_4210-RA-p1,1.029103,7.678728495170005,1.0,"Protein translocase complex, SecE/Sec61-gamma subunit"
659,cgd1_300-RA-p1,1.026054,7.705786763531621,1.0,40S ribosomal protein S21
660,cgd7_4380-RA-p1,-1.020248,7.243826507647458,1.0,Small GTP-binding protein domain containing protein
661,cgd7_4020-RA-p1,1.017585,8.638759733181928,1.0,Cryptopsoridial mucin
662,cgd8_2810-RA-p1,-1.01709,6.741667952448031,1.0,Phosphoribulokinase/uridine kinase/Uracil phosphoribosyltransferase
663,cgd8_4350-RA-p1,1.016977,8.609140670672295,1.0,60S ribosomal protein L7/L30
664,cgd2_170-RA-p1,1.012061,8.354341857734314,1.0,40s ribosomal protein s24
665,cgd6_3470-RA-p1,1.009159,7.782075294734705,1.0,Uncharacterized protein
666,cgd1_280-RA-p1,1.006434,8.154679037330983,1.0,Short-chain dehydrogenase/reductase SDR
667,cgd8_1670-RA-p1,-1.00232,7.88785538445595,1.0,Vacuolar ATP synthase subunit B
668,cgd4_4100-RA-p1,-0.99949,6.482026145013366,1.0,Coatomer epsilon subunit
669,cgd3_1790-RA-p1,-0.9921909999999999,6.660841771326176,1.0,Cse1-like Exportin/Importin
670,cgd5_4560-RA-p1,-0.991915,8.016365376512876,1.0,Tryptophan synthase beta chain
671,cgd2_3950-RA-p1,0.989658,8.549708111567217,1.0,Translation elongation factor EF1B/ribosomal protein S6
672,cgd1_3210-RA-p1,-0.988017,6.6853647686147495,1.0,Uncharacterized protein
673,cgd1_1860-RA-p1,-0.985727,5.770783917762483,1.0,translation initiation factor eIF-2B alpha subunit
674,cgd8_5230-RA-p1,0.983617,8.777901821354845,1.0,Histone H4
675,cgd6_5350-RA-p1,0.978166,7.820592214379111,1.0,ABC transporter protein
676,cgd7_4190-RA-p1,0.977774,7.6591116462108335,1.0,Cation-transporting P-type Atpase
677,cgd5_1270-RA-p1,0.9737129999999999,7.4843347238958895,1.0,Translocation protein Sec62
678,cgd8_1110-RA-p1,0.9697309999999999,6.295068016011806,1.0,ER lumen protein-retaining receptor
679,cgd5_320-RA-p1,-0.968717,6.925899556103553,1.0,Phospholipase/carboxylesterase/thioesterase
680,cgd6_3720-RA-p1,-0.9664659999999999,7.184291108818714,1.0,Pyrroline-5-carboxylate reductase
681,cgd6_4850-RA-p1,-0.965945,6.423596718604668,1.0,Pre-mRNA-splicing factor 19 with U box domain
682,cgd5_970-RA-p1,0.964843,8.500185914002008,1.0,60S ribosomal protein L13A
683,cgd8_680-RA-p1,-0.9632569999999999,7.069078773212322,1.0,Uncharacterized protein
684,cgd5_1590-RA-p1,-0.961641,5.4762566311446905,1.0,Uncharacterized protein
685,cgd5_2070-RA-p1,-0.951203,7.1715441189335785,1.0,SPAC694.02. SKI family SFII helicase
686,cgd5_530-RA-p1,-0.947434,7.221694982151315,1.0,ATPase V1 complex subunit D
687,cgd6_1030-RA-p1,0.946274,7.455107135299886,1.0,Uncharacterized protein
688,cgd4_4030-RA-p1,-0.9451959999999999,6.677557985386088,1.0,UBX/SEP domain containing protein
689,cgd4_3160-RA-p1,0.9410229999999999,8.8559802603504,1.0,40S ribosomal protein S3a
690,cgd4_1990-RA-p1,-0.93634,5.1585243170616515,1.0,"Nucleolar, Nop52"
691,cgd1_1530-RA-p1,-0.930264,7.461141470217456,1.0,Rpn5 like 26S proteasomal regulatory subunit 12 with PCI domain
692,cgd2_1390-RA-p1,0.926588,6.314053407051567,1.0,Uncharacterized protein
693,cgd8_530-RA-p1,-0.92511,6.406292022373443,1.0,Uncharacterized protein
694,cgd7_5520-RA-p1,0.924407,7.168254635004714,1.0,Hemogen
695,cgd7_4570-RA-p1,0.9241090000000001,6.2520597396887645,1.0,Snf7
696,cgd1_1230-RA-p1,-0.919753,6.296217138730317,1.0,Signal peptide region containing protein
697,cgd6_3080-RA-p1,-0.913739,8.093601436534042,1.0,Uncharacterized protein
698,cgd1_3640-RA-p1,-0.913172,6.733870100775709,1.0,Uncharacterized protein
699,cgd1_330-RA-p1,-0.905331,7.925128001719803,1.0,CDC48 like AAA ATPase
700,cgd1_2220-RA-p1,-0.9021,6.415966356466888,1.0,Uncharacterized protein
701,cgd7_930-RA-p1,-0.900631,6.212276319306992,1.0,Adipose-regulatory protein (Seipin)
702,cgd6_4460-RA-p1,-0.8977629999999999,8.383314382256808,1.0,Uncharacterized protein with Armadillo-like helical
703,cgd8_610-RA-p1,0.8944700000000001,6.140840759434843,1.0,AAA-type ATPase/BRCT/DNA polymerase III delta subunit/Replication factor RFC1 C terminal domain containing protein
704,cgd2_2070-RA-p1,-0.891086,7.282581332138852,1.0,Translation elongation factor EF-1 subunit alpha
705,cgd8_3610-RA-p1,0.889367,6.68541865857657,1.0,Uncharacterized Secreted Protein
706,cgd6_4950-RA-p1,0.889342,8.500729420257757,1.0,Uncharacterized protein
707,cgd2_1520-RA-p1,-0.8878290000000001,5.99463502025165,1.0,Uncharacterized protein
708,cgd8_1700-RA-p1,-0.885971,7.8666141679304715,1.0,Iron-containing alcohol dehydrogenase
709,cgd5_2460-RA-p1,-0.884631,6.080700426116356,1.0,RRM domain containing protein
710,cgd2_1370-RA-p1,-0.8818309999999999,7.151801529290469,1.0,Uncharacterized protein with WD40 repeat
711,cgd3_450-RA-p1,-0.881437,5.103519797915894,1.0,mRNA triphosphatase Cet1-like protein
712,cgd4_3950-RA-p1,-0.8792909999999999,7.380024816989955,1.0,RPN2/26s proteasome regulatory subunit
713,cgd3_3200-RA-p1,-0.8770610000000001,8.105093857366565,1.0,Deoxyribose-phosphate aldolase
714,cgd4_2600-RA-p1,-0.8735709999999999,8.36805340049126,1.0,UDP-glucose 4-epimerase
715,cgd2_900-RA-p1,-0.8677020000000001,7.727492999405094,1.0,TCP-1/cpn60 chaperonin
716,cgd4_2460-RA-p1,-0.864717,7.231766409793259,1.0,Uncharacterized protein
717,cgd8_3330-RA-p1,0.859836,7.503391897559163,1.0,Translation initiation factor 1A
718,cgd8_1520-RA-p1,-0.8527620000000001,6.203106487705902,1.0,"COPII coat assembly protein, Sec16"
719,cgd4_3630-RA-p1,0.849683,7.336582099592361,1.0,Uncharacterized protein
720,cgd2_2010-RA-p1,0.845725,6.818412529730062,1.0,EF-hand domain containing protein
721,cgd1_3790-RA-p1,-0.8443620000000001,6.8867186229683055,1.0,Uncharacterized protein
722,cgd2_2000-RA-p1,-0.838917,6.913588437428558,1.0,signal peptide/transmembrane domain containing protein
723,cgd8_4330-RA-p1,0.838359,7.9498126281028,1.0,Fibrillarin RNA methylase
724,cgd4_3430-RA-p1,-0.838298,6.442925541305581,1.0,Uncharacterized protein
725,cgd4_3050-RA-p1,-0.837794,7.2087394732231465,1.0,Phospholipase/carboxylesterase/thioesterase
726,cgd8_4430-RA-p1,-0.8343280000000001,7.5142760676320295,1.0,"Translation initiation factor IF2/IF5, zinc-binding"
727,cgd2_4110-RA-p1,-0.83109,6.06701137062234,1.0,Ubiquitin-conjugating enzyme
728,cgd8_320-RA-p1,-0.8291649999999999,7.697653256049317,1.0,Uncharacterized protein
729,cgd6_2740-RA-p1,0.828675,5.535718078206033,1.0,RNA recognition motif domain containing protein
730,cgd8_1840-RA-p1,0.828635,8.587424707668248,1.0,Ribosomal protein S4/S9
731,cgd8_4880-RA-p1,0.8278260000000001,6.754021191840579,1.0,Uncharacterized transmembrane Protein
732,cgd7_3660-RA-p1,-0.8255129999999999,7.51756937577438,1.0,Proteasome subunit alpha
733,cgd5_1363-RA-p1,0.824815,8.028410599086362,1.0,Synaptobrevin
734,cgd8_3540-RA-p1,-0.8244389999999999,6.660347745897027,1.0,Uncharacterized Secreted Protein (WYLE gene family)
735,cgd1_2400-RA-p1,0.824241,7.318280775753316,1.0,Uncharacterized secreted protein
736,cgd7_1830-RA-p1,-0.822053,8.072210670825315,1.0,UTP--glucose-1-phosphate uridylyltransferase
737,cgd8_4260-RA-p1,0.816797,6.738362970145523,1.0,Rad60/SUMO-like domain containing protein
738,cgd8_2160-RA-p1,-0.814359,7.164159462448317,1.0,Poly(ADP-ribose) glycohydrolase
739,cgd3_2110-RA-p1,-0.8143560000000001,7.464007641523084,1.0,NOP5NT/snoRNA binding domain containing protein
740,cgd3_3900-RA-p1,0.81397,5.94809454578182,1.0,Uncharacterized protein
741,cgd6_3180-RA-p1,0.81297,8.319641047079728,1.0,40S ribosomal protein S15
742,cgd6_4160-RA-p1,0.8121,8.044752674500318,1.0,EF-hands domain containing protein
743,cgd4_490-RA-p1,0.810239,6.406695959185716,1.0,Uncharacterized protein
744,cgd2_370-RA-p1,-0.809416,7.07968160273072,1.0,ARM repeats containing protein
745,cgd6_3190-RA-p1,0.809249,8.651601191066497,1.0,60S ribosomal protein L4/L1e
746,cgd6_1390-RA-p1,0.8070510000000001,8.51545391102625,1.0,Ribosomal protein S23
747,cgd4_1770-RA-p1,0.8056800000000001,7.6568597064357125,1.0,Mitochondrial biogenesis protein AIM24
748,cgd8_730-RA-p1,0.802912,7.870660972097009,1.0,Modulator of levamisole receptor-1
749,cgd8_650-RA-p1,0.800403,9.114714931172092,1.0,60S ribosomal protein L23A
750,cgd8_3190-RA-p1,-0.799215,7.377209993652002,1.0,Endoplasmic Reticulum Oxidoreductin 1 (ERO1)
751,cgd5_1960-RA-p1,-0.798078,8.958743806623085,1.0,Enolase
752,cgd8_5140-RA-p1,-0.79609,5.8603799364278375,1.0,emp24/gp25L/p24 family/GOLD domain containing protein
753,cgd3_1760-RA-p1,-0.794771,7.6279990822749495,1.0,Uncharacterized protein
754,cgd8_4620-RA-p1,0.794088,6.135464211225715,1.0,"Helicase superfamily 1-2/SNF2/Zinc finger, RING/FYVE/PHD-type domain containg protein"
755,cgd6_2460-RA-p1,0.7904399999999999,8.488584556310487,1.0,60s ribosomal protein L21
756,cgd7_1460-RA-p1,0.789111,8.349851026210594,1.0,40S ribosomal protein S27
757,cgd7_4420-RA-p1,-0.787108,6.811510996334247,1.0,Calcineurin-like phosphoesterase
758,cgd4_180-RA-p1,-0.784403,5.832724835370057,1.0,Dos2-interacting transcription regulator of RNA-Pol-II
759,cgd2_1290-RA-p1,-0.783628,7.31933026540328,1.0,Uncharacterized protein
760,cgd4_2720-RA-p1,0.783327,7.259959618338808,1.0,p-type Atpase
761,cgd6_1770-RA-p1,-0.7825810000000001,6.622631360075142,1.0,Arsenite-resistance protein 2
762,cgd2_1020-RA-p1,-0.7824720000000001,7.45704554163211,1.0,Proteasome regulatory subunit Rpn9
763,cgd5_820-RA-p1,-0.78173,7.398442341525186,1.0,Serine/threonine-protein kinase with EF hand
764,cgd5_1480-RA-p1,-0.781338,6.502422339987415,1.0,Uncharacterized Secreted Protein
765,cgd6_610-RA-p1,0.780647,6.073357815723405,1.0,ATP synthase subunit alpha
766,cgd5_4540-RA-p1,-0.776411,7.673799357320524,1.0,Aspartate--ammonia ligase
767,cgd6_5310-RA-p1,-0.775568,6.827079970197646,1.0,Uncharacterized protein
768,cgd7_4360-RA-p1,-0.775179,7.229578182767255,1.0,Thioredoxin-like protein
769,cgd5_3950-RA-p1,-0.774228,7.584626120259136,1.0,Ran-binding protein
770,cgd2_1900-RA-p1,-0.774076,7.488009391234124,1.0,dTDP-glucose 4-6-dehydratase-like protein
771,cgd8_5380-RA-p1,0.771123,7.235872043251129,1.0,Uncharacterized protein
772,cgd5_70-RA-p1,-0.7679239999999999,7.64620058314396,1.0,Phosphoenolpyruvate carboxylase
773,cgd2_3030-RA-p1,-0.7666609999999999,6.346549568837629,1.0,Uncharacterized protein
774,cgd7_4460-RA-p1,0.76412,8.783705911258245,1.0,60S ribosomal protein L6
775,cgd5_2060-RA-p1,-0.757015,6.654969055762855,1.0,Uncharacterized protein
776,cgd8_5360-RA-p1,-0.756717,7.499947443813221,1.0,Uncharacterized protein
777,cgd5_3360-RA-p1,-0.754681,7.828484596918956,1.0,Adenylate kinase
778,cgd8_1760-RA-p1,0.754566,7.249973441692974,1.0,Ubiquitin-like domain containing protein
779,cgd4_200-RA-p1,0.750683,6.722946356837004,1.0,Uncharacterized Protein
780,cgd4_1070-RA-p1,-0.748463,7.214785143708247,1.0,MYND finger domain containing protein
781,cgd6_5080-RA-p1,-0.746436,7.643292089446171,1.0,Chaperonin Cpn60/TCP-1 protein
782,cgd6_5450-RA-p1,0.7452840000000001,7.502082825656581,1.0,ABC transporter
783,cgd8_1530-RA-p1,-0.743352,6.884576274038569,1.0,Ubiquitin carboxyl terminal hydrolase domain fused to a MATH domain
784,cgd7_1710-RA-p1,-0.742031,7.725692524991767,1.0,Threonyl-tRNA synthetase
785,cgd8_4390-RA-p1,0.7413489999999999,8.99393512529352,1.0,Uncharacterized protein
786,cgd4_3770-RA-p1,-0.7380680000000001,7.435176544245041,1.0,Eukaryotic translation initiation factor 3 subunit C
787,cgd1_420-RA-p1,-0.736,7.123129229975843,1.0,Proteasome subunit beta type
788,cgd2_600-RA-p1,-0.727172,7.721190183226551,1.0,T-complex protein 1 alpha subunit
789,cgd7_3120-RA-p1,-0.7259770000000001,8.889441774909365,1.0,Thiamine pyrophosphate enzyme
790,cgd1_1970-RA-p1,0.725384,7.801079983973899,1.0,Golgi apparatus membrane protein TVP15
791,cgd6_1180-RA-p1,-0.7218680000000001,5.777625073527909,1.0,Uncharacterized Secreted Protein
792,cgd1_2490-RA-p1,-0.720082,7.162419517966518,1.0,Proteasome subunit beta type
793,cgd4_1120-RA-p1,-0.718834,6.677337320578225,1.0,Uncharacterized protein with WD40 repreat
794,cgd7_4710-RA-p1,-0.718648,6.380970321856387,1.0,START domain containing protein
795,cgd3_3770-RA-p1,-0.717461,8.853619131351762,1.0,Hsp90
796,cgd3_2680-RA-p1,0.7171390000000001,7.184428314384382,1.0,Signal peptidase complex subunit 3
797,cgd6_5460-RA-p1,-0.716619,5.83052312397629,1.0,Uncharacterized Secreted Protein (FLGN gene family)
798,cgd5_2310-RA-p1,0.710797,6.539143873567781,1.0,Sin3 like paired amphipathic helix containing protein
799,cgd6_1170-RA-p1,-0.708843,6.7514167884145735,1.0,Uncharacterized protein
800,cgd7_5270-RA-p1,0.707363,7.703621488431335,1.0,Eukaryotic translation initiation factor 2 alpha subunit/S1 RNA binding domain containing protein
801,cgd5_4430-RA-p1,-0.706962,6.200882722567095,1.0,WD40-repeat-containing protein
802,cgd2_1300-RA-p1,-0.7063560000000001,5.988855370927903,1.0,Calcium/calmodulin dependent protein kinase
803,cgd6_4620-RA-p1,0.7057220000000001,8.434616003271387,1.0,60S ribosomal protein L26
804,cgd2_1570-RA-p1,0.705036,6.94263967808852,1.0,vacuolar protein sorting/targeting protein 26
805,cgd8_300-RA-p1,-0.7034,5.791661414428077,1.0,RNA polymerase III C5 subunit
806,cgd5_3740-RA-p1,0.7012390000000001,7.868754516233465,1.0,50S ribosomal protein L7e/L30e/S12e/Gadd45
807,cgd6_5400-RA-p1,-0.700448,6.896734955675981,1.0,Uncharacterized Secreted Protein
808,cgd2_300-RA-p1,-0.6982550000000001,6.183014123218919,1.0,Histidine kinase/DNA gyrase B/HSP90-like ATPase
809,cgd5_3200-RA-p1,-0.688163,7.1368494626906,1.0,AMP-dependent synthetase/ligase
810,cgd7_3270-RA-p1,-0.6870569999999999,7.444139039050605,1.0,Importin/karyopherin (Arm repeats)
811,cgd6_4110-RA-p1,0.686312,6.566932415786607,1.0,Uncharacterized protein with Armadillo-like helical
812,cgd2_270-RA-p1,-0.685226,7.424434050097498,1.0,Eukaryotic translation initiation factor 3 subunit D
813,cgd8_4520-RA-p1,-0.6842550000000001,5.937352618042287,1.0,Uncharacterized Protein
814,cgd5_2180-RA-p1,-0.683062,6.718502159421908,1.0,Uncharacterized protein
815,cgd7_2270-RA-p1,-0.682237,7.5380940611817335,1.0,Uncharacterized protein
816,cgd5_1780-RA-p1,-0.682086,7.002909343699948,1.0,Fibronectin-binding protein A N-terminus domain containing protein
817,cgd7_1060-RA-p1,0.68202,6.964205398944101,1.0,Uncharacterized protein
818,cgd7_4300-RA-p1,-0.680995,7.924489488861309,1.0,Zinc finger C2H2 type domain containing protein
819,cgd7_480-RA-p1,-0.677987,8.702190487947425,1.0,L-lactate/malate dehydrogenase
820,cgd1_290-RA-p1,-0.675736,6.992497478594408,1.0,Ubiquitin carboxyl-terminal hydrolase/Ubiquitin family
821,cgd5_3730-RA-p1,-0.675141,6.404025644929819,1.0,Ankyrin repeat-containing protein
